lea_no,lea_name,school_no,school_name,eligible,participating,isp
700,Pasquotank County Schools,316,J C Sawyer Elementary,X,X,0.5492
700,Pasquotank County Schools,317,Northeastern High,, ,0.3761
700,Pasquotank County Schools,318,Pasquotank Elementary,X,X,0.5899
700,Pasquotank County Schools,319,Pasquotank County High,X, ,0.4186
700,Pasquotank County Schools,320,P W Moore Elementary,X,X,0.7135
700,Pasquotank County Schools,322,River Road Middle,X, ,0.4884
700,Pasquotank County Schools,324,Sheep-Harney Elementary,X,X,0.6486
700,Pasquotank County Schools,328,Weeksville Elementary,X, ,0.4751
710,Pender County Schools,312,Burgaw Elementary,X, ,0.8908
710,Pender County Schools,316,Burgaw Middle,X, ,0.7915
710,Pender County Schools,318,Cape Fear Elementary,X, ,0.7344
710,Pender County Schools,320,Cape Fear Middle,X, ,0.7397
710,Pender County Schools,321,Heide Trask High,X, ,0.6721
710,Pender County Schools,323,North Topsail Elementary,, ,0.3317
710,Pender County Schools,324,Malpass Corner Elementary,X, ,0.8896
710,Pender County Schools,326,Pender High,X, ,0.7535
710,Pender County Schools,327,Pender Early College High School,X, ,0.4631
710,Pender County Schools,328,Penderlea Elementary,X, ,0.6586
710,Pender County Schools,332,Rocky Point Primary,X, ,0.8129
710,Pender County Schools,342,Topsail High,, ,0.2452
710,Pender County Schools,344,Topsail Elementary School,, ,0.2714
710,Pender County Schools,346,Topsail Middle,, ,0.259
710,Pender County Schools,347,South Topsail Elementary,, ,0.2599
710,Pender County Schools,348,West Pender Middle,X, ,0.8589
720,Perquimans County Schools,304,Perquimans Central,X, ,0.5286
720,Perquimans County Schools,312,Hertford Grammar,X, ,0.5518
720,Perquimans County Schools,316,Perquimans County High,X, ,0.4419
720,Perquimans County Schools,320,Perquimans County Middle,X, ,0.4956
730,Person County Schools,324,Earl Bradsher Pre-K Center,X,X,0.9177
730,Person County Schools,332,Helena Elementary,,X,0.3333
730,Person County Schools,334,North Elementary,X,X,0.7647
730,Person County Schools,340,North End Elementary,X,X,0.5344
730,Person County Schools,344,Northern Middle,X, ,0.5276
730,Person County Schools,348,Oak Lane Elementary,,X,0.2427
730,Person County Schools,350,Person Early College Innovation & Leadership,X, ,0.4348
730,Person County Schools,352,Person High,, ,0.3556
730,Person County Schools,354,Stories Creek Elementary,X,X,0.5738
730,Person County Schools,356,South Elementary,X,X,0.7182
730,Person County Schools,360,Southern Middle,, ,0.3424
730,Person County Schools,368,Woodland Elementary,X,X,0.4082
740,Pitt County Schools,302,A G Cox Middle,, ,0.3726
740,Pitt County Schools,304,Ayden Elementary,X, ,0.5783
740,Pitt County Schools,308,Ayden Middle,X, ,0.5378
740,Pitt County Schools,309,Ayden-Grifton High,X, ,0.5216
740,Pitt County Schools,310,Belvoir Elementary,X,X,0.8075
740,Pitt County Schools,320,Bethel Elementary,X, ,0.6109
740,Pitt County Schools,324,C M Eppes Middle,X, ,0.6899
740,Pitt County Schools,330,Creekside Elementary School,X, ,0.4877
740,Pitt County Schools,332,Chicod Elementary,, ,0.2862
740,Pitt County Schools,333,D H Conley High,, ,0.2604
740,Pitt County Schools,334,Falkland Elementary,X,X,0.7403
740,Pitt County Schools,336,Eastern Elementary,X, ,0.5157
740,Pitt County Schools,337,E B Aycock Middle,X, ,0.5714
740,Pitt County Schools,338,Elmhurst Elementary,X, ,0.681
740,Pitt County Schools,340,Farmville Middle,X, ,0.5723
740,Pitt County Schools,344,Farmville Central High,X, ,0.5171
740,Pitt County Schools,352,Grifton Elementary,X, ,0.728
740,Pitt County Schools,358,G R Whitfield Elementary,X, ,0.5306
740,Pitt County Schools,360,H B Sugg Elementary,X, ,0.6321
740,Pitt County Schools,362,Hope Middle,, ,0.2236
740,Pitt County Schools,366,Junius H Rose High,X, ,0.4575
740,Pitt County Schools,368,Lakeforest Elementary,X,X,0.7363
740,Pitt County Schools,374,North Pitt High,X,X,0.6457
740,Pitt County Schools,375,Northwest Elementary,X,X,0.7728
740,Pitt County Schools,376,Pactolus Elementary,X,X,0.7553
740,Pitt County Schools,378,Sadie Saulter Educational Center,X,X,0.5549
740,Pitt County Schools,379,Ridgewood Elementary Schoo,, ,0.3716
740,Pitt County Schools,380,W H Robinson Elementary,X, ,0.4714
740,Pitt County Schools,386,Sam D Bundy Elementary,X, ,0.598
740,Pitt County Schools,388,South Central High,X, ,0.412
740,Pitt County Schools,390,South Greenville Elementary,X,X,0.8865
740,Pitt County Schools,396,Stokes Elementary,X, ,0.4905
740,Pitt County Schools,400,Wahl Coates Elementary,X, ,0.7633
740,Pitt County Schools,402,Wellcome Middle,X,X,0.8132
740,Pitt County Schools,404,Wintergreen Intermediate,, ,0.2949
740,Pitt County Schools,406,Wintergreen Primary,, ,0.3458
740,Pitt County Schools,500,Early College,X,X,0.5986
750,Polk County Schools,304,Tryon Elementary,X,X,0.4715
750,Polk County Schools,314,Polk Central,X,X,0.5349
750,Polk County Schools,318,Polk County High,, ,0.2464
750,Polk County Schools,319,Polk County Middle,, ,0.3413
750,Polk County Schools,320,Saluda Elementary,,X,0.3727
750,Polk County Schools,328,Sunny View Elementary,X,X,0.5079
760,Randolph County Schools,304,Archdale Elementary,X, ,0.4417
760,Randolph County Schools,308,Braxton Craven Middle,, ,0.2821
760,Randolph County Schools,316,Coleridge Elementary,X, ,0.5045
760,Randolph County Schools,318,Eastern Randolph High,X, ,0.4107
760,Randolph County Schools,320,Farmer Elementary,, ,0.3783
760,Randolph County Schools,324,Franklinville Elementary,X, ,0.434
760,Randolph County Schools,328,Grays Chapel Elementary,X, ,0.417
760,Randolph County Schools,329,Hopewell Elementary,, ,0.3154
760,Randolph County Schools,330,John R Lawrence Elementary,, ,0.3068
760,Randolph County Schools,331,Level Cross Elementary,, ,0.3984
760,Randolph County Schools,332,Liberty Elem,X, ,0.4664
760,Randolph County Schools,336,New Market Elementary,X, ,0.4219
760,Randolph County Schools,338,Northeastern Randolph Middle,, ,0.3429
760,Randolph County Schools,339,Providence Grove High School,, ,0.2899
760,Randolph County Schools,340,Ramseur Elementary,X,X,0.6586
760,Randolph County Schools,344,Randleman Elementary,X, ,0.4667
760,Randolph County Schools,348,Randleman High,, ,0.3213
760,Randolph County Schools,352,Randleman Middle,X, ,0.4222
760,Randolph County Schools,354,Randolph Early College High School,, ,0.2235
760,Randolph County Schools,356,Seagrove Elementary,X, ,0.4165
760,Randolph County Schools,357,Southeastern Randolph Mid,X, ,0.479
760,Randolph County Schools,358,Southwestern Randolph High,, ,0.3068
760,Randolph County Schools,359,Southmont Elementary,X, ,0.4425
760,Randolph County Schools,360,Southwestern Randolph Mid,, ,0.3458
760,Randolph County Schools,364,Tabernacle Elementary,X, ,0.478
760,Randolph County Schools,368,Trindale Elementary,, ,0.375
760,Randolph County Schools,376,Trinity Elementary,X, ,0.4317
760,Randolph County Schools,378,Archdale-Trinity Middle,, ,0.2653
760,Randolph County Schools,380,Trinity High,, ,0.2472
760,Randolph County Schools,382,Uwharrie Middle,, ,0.3569
760,Randolph County Schools,388,Wheatmore High School,, ,0.1906
761,Asheboro City Schools,304,Asheboro High,, ,0.3783
761,Asheboro City Schools,308,South Asheboro Middle,X, ,0.4077
761,Asheboro City Schools,312,Balfour Elementary,X, ,0.5268
761,Asheboro City Schools,320,Charles W McCrary Elementary,X, ,0.5882
761,Asheboro City Schools,321,Donna L Loflin Elementary,X, ,0.5978
761,Asheboro City Schools,328,Guy B Teachey Elementary,X, ,0.4189
761,Asheboro City Schools,332,Lindley Park Elementary,X, ,0.5165
761,Asheboro City Schools,336,North Asheboro Middle,X, ,0.4912
770,Richmond County Schools,310,East Rockingham Elementary,X,X,0.8036
770,Richmond County Schools,312,Cordova Elementary,X,X,0.6699
770,Richmond County Schools,316,Ellerbe Middle School,X,X,0.6213
770,Richmond County Schools,318,Fairview Heights Elementary,X,X,0.759
770,Richmond County Schools,328,Hamlet Middle School,X,X,0.6907
770,Richmond County Schools,340,L J Bell Elementary,X,X,0.6464
770,Richmond County Schools,342,Leak Street High School,X,X,0.8025
770,Richmond County Schools,344,Mineral Springs Elementary,X,X,0.7546
770,Richmond County Schools,346,Monroe Avenue Elementary,X,X,0.8453
770,Richmond County Schools,348,Richmond Senior High,X,X,0.7123
770,Richmond County Schools,349,Richmond Early College,X,X,0.7169
770,Richmond County Schools,351,Richmond 9th Grade Academy,X,X,0.7316
770,Richmond County Schools,360,Rockingham Middle School,X,X,0.6157
770,Richmond County Schools,364,Rohanen Middle School,X,X,0.7917
770,Richmond County Schools,368,West Rockingham Elementary,X,X,0.7884
770,Richmond County Schools,370,Washington Street,X,X,0.7343
780,Robeson County Schools,320,Deep Branch Elementary,X,X,0.7932
780,Robeson County Schools,322,East Robeson Primary,X,X,0.7671
780,Robeson County Schools,324,Fairgrove Middle,X,X,0.7615
780,Robeson County Schools,325,Fairmont High,X,X,0.7404
780,Robeson County Schools,326,Fairmont Middle,X,X,0.8495
780,Robeson County Schools,328,Green Grove Elementary,X,X,0.8208
780,Robeson County Schools,329,Janie C Hargrave Elem,X,X,0.834
780,Robeson County Schools,330,L Gilbert Carroll Middle,X,X,0.7456
780,Robeson County Schools,336,Littlefield Middle,X,X,0.6842
780,Robeson County Schools,340,Long Branch Elementary,X,X,0.7787
780,Robeson County Schools,341,Lumberton Junior High,X,X,0.7327
780,Robeson County Schools,342,Lumberton Senior High,X,X,0.6473
780,Robeson County Schools,344,Magnolia Elementary,X,X,0.7103
780,Robeson County Schools,352,Orrum Middle,X,X,0.7868
780,Robeson County Schools,356,Oxendine Elementary,X,X,0.84
780,Robeson County Schools,360,Parkton Elementary,X,X,0.69
780,Robeson County Schools,364,Pembroke Elementary,X,X,0.7753
780,Robeson County Schools,368,Pembroke Middle,X,X,0.75
780,Robeson County Schools,374,Peterson Elementary,X,X,0.7639
780,Robeson County Schools,376,Piney Grove Elementary,X,X,0.7841
780,Robeson County Schools,384,Prospect Elementary,X,X,0.6171
780,Robeson County Schools,385,PSRC Early College at RCC,X, ,0.5545
780,Robeson County Schools,390,R B Dean Elementary,X,X,0.8042
780,Robeson County Schools,391,Red Springs High,X,X,0.6724
780,Robeson County Schools,392,Rex-Rennert Elementary,X,X,0.7408
780,Robeson County Schools,393,Red Springs Middle,X,X,0.6945
780,Robeson County Schools,394,Rosenwald Elementary,X,X,0.8782
780,Robeson County Schools,396,Rowland Middle,X,X,0.8478
780,Robeson County Schools,398,Rowland Norment Elementary,X,X,0.8018
780,Robeson County Schools,400,Saint Pauls Elementary,X,X,0.7201
780,Robeson County Schools,401,Saint Pauls High,X,X,0.5921
780,Robeson County Schools,402,South Robeson High,X,X,0.7819
780,Robeson County Schools,403,Saint Pauls Middle,X,X,0.6984
780,Robeson County Schools,407,Tanglewood Elementary,X,X,0.534
780,Robeson County Schools,408,Southside/Ashpole Elem,X,X,0.8861
780,Robeson County Schools,410,Townsend Middle,X,X,0.712
780,Robeson County Schools,412,Union Chapel Elementary,X,X,0.7386
780,Robeson County Schools,416,Union Elementary,X,X,0.787
780,Robeson County Schools,417,W H Knuckles,X,X,0.9741
780,Robeson County Schools,418,West Lumberton Elementary,X,X,0.9291
780,Robeson County Schools,420,Purnell Swett High,X,X,0.6144
790,Rockingham County Schools,302,Bethany Elementary,, ,0.2433
790,Rockingham County Schools,310,Central Elementary,X, ,0.5
790,Rockingham County Schools,314,Dalton McMichael High,, ,0.2585
790,Rockingham County Schools,318,Douglass Elementary,X, ,0.4378
790,Rockingham County Schools,322,Draper Elementary,X,X,0.6393
790,Rockingham County Schools,327,Huntsville Elementary,, ,0.3783
790,Rockingham County Schools,330,J E Holmes Middle,X, ,0.4728
790,Rockingham County Schools,334,John W Dillard Elementary,X,X,0.563
790,Rockingham County Schools,344,Leaksville-Spray Elementary,X,X,0.5963
790,Rockingham County Schools,347,Lincoln Elementary,X,X,0.447
790,Rockingham County Schools,350,Monroeton Elementary,X, ,0.4615
790,Rockingham County Schools,354,John M Morehead High,, ,0.3737
790,Rockingham County Schools,358,Moss Street Elementary,X,X,0.7488
790,Rockingham County Schools,362,New Vision Sch.of Math/Sci/Tec,, ,0.2677
790,Rockingham County Schools,366,Reidsville High,X, ,0.4438
790,Rockingham County Schools,374,Reidsville Middle,X,X,0.5427
790,Rockingham County Schools,378,Rockingham County High,, ,0.2421
790,Rockingham County Schools,379,Rockingham County Early College,, ,0.2043
790,Rockingham County Schools,380,Rockingham County Middle,, ,0.2609
790,Rockingham County Schools,386,South End Elementary,X,X,0.5
790,Rockingham County Schools,390,Stoneville Elementary,X, ,0.4583
790,Rockingham County Schools,392,The SCORE Center,X,X,0.5254
790,Rockingham County Schools,394,Western Rockingham Middle,, ,0.3295
790,Rockingham County Schools,398,Wentworth Elementary,, ,0.3271
790,Rockingham County Schools,402,Williamsburg Elementary,X,X,0.5363
800,Rowan-Salisbury Schools,308,Henderson Independent High,X,X,0.5827
800,Rowan-Salisbury Schools,312,Bostian Elementary,, ,0.2841
800,Rowan-Salisbury Schools,314,Charles C Erwin Middle,, ,0.31
800,Rowan-Salisbury Schools,315,Carroll T Overton Elementary,X,X,0.6457
800,Rowan-Salisbury Schools,316,China Grove Elementary,X,X,0.4097
800,Rowan-Salisbury Schools,320,China Grove Middle,, ,0.3152
800,Rowan-Salisbury Schools,324,Cleveland Elementary,X, ,0.4425
800,Rowan-Salisbury Schools,328,Corriher Lipe Middle,, ,0.3781
800,Rowan-Salisbury Schools,340,East Rowan High,, ,0.2732
800,Rowan-Salisbury Schools,346,Elizabeth Koontz Elementary,X,X,0.697
800,Rowan-Salisbury Schools,347,Shive Elementary,X, ,0.4004
800,Rowan-Salisbury Schools,348,Enochville Elementary,, ,0.3969
800,Rowan-Salisbury Schools,352,Faith Elementary,, ,0.3333
800,Rowan-Salisbury Schools,356,Granite Quarry Elementary,, ,0.3961
800,Rowan-Salisbury Schools,358,H D Isenberg Elementary,X,X,0.5944
800,Rowan-Salisbury Schools,359,E Hanford Dole Elementary,X,X,0.6392
800,Rowan-Salisbury Schools,360,Hurley Elementary,X,X,0.5415
800,Rowan-Salisbury Schools,361,Jesse C Carson High,, ,0.1987
800,Rowan-Salisbury Schools,362,Knollwood Elementary,X,X,0.4571
800,Rowan-Salisbury Schools,363,Knox Middle,X,X,0.5602
800,Rowan-Salisbury Schools,364,Landis Elementary,X,X,0.5233
800,Rowan-Salisbury Schools,366,Millbridge Elementary,, ,0.327
800,Rowan-Salisbury Schools,368,Morgan Elementary,X, ,0.4174
800,Rowan-Salisbury Schools,372,Mount Ulla Elementary,, ,0.3162
800,Rowan-Salisbury Schools,373,North Rowan Elementary,X,X,0.6015
800,Rowan-Salisbury Schools,376,North Rowan High,, ,0.3907
800,Rowan-Salisbury Schools,377,North Rowan Middle,X,X,0.5275
800,Rowan-Salisbury Schools,392,Rockwell Elementary,, ,0.3402
800,Rowan-Salisbury Schools,394,Rowan County Early College,, ,0.2511
800,Rowan-Salisbury Schools,396,Salisbury High,X, ,0.4164
800,Rowan-Salisbury Schools,398,Southeast Middle,, ,0.2864
800,Rowan-Salisbury Schools,400,South Rowan High,, ,0.2807
800,Rowan-Salisbury Schools,408,West Rowan High,, ,0.2692
800,Rowan-Salisbury Schools,410,West Rowan Middle,, ,0.323
800,Rowan-Salisbury Schools,412,Woodleaf Elementary,X, ,0.4327
810,Rutherford County Schools,216,Carver Center,X,X,0.9259
810,Rutherford County Schools,324,Chase High,,X,0.3418
810,Rutherford County Schools,326,Chase Middle,X,X,0.4387
810,Rutherford County Schools,328,Cliffside Elementary,X,X,0.6
810,Rutherford County Schools,336,Forest City Dunbar Elementary,X,X,0.7531
810,Rutherford County Schools,340,East Rutherford High,,X,0.3563
810,Rutherford County Schools,342,East Rutherford Middle,X,X,0.468
810,Rutherford County Schools,344,Ellenboro Elementary,X,X,0.5331
810,Rutherford County Schools,350,Forrest W Hunt Elementary,X,X,0.5662
810,Rutherford County Schools,360,Harris Elementary,X,X,0.4741
810,Rutherford County Schools,364,Mt Vernon-Ruth Elementary,X,X,0.5286
810,Rutherford County Schools,370,Pinnacle Elementary,X,X,0.5034
810,Rutherford County Schools,378,R S Middle,X,X,0.4576
810,Rutherford County Schools,384,R S Central,,X,0.3431
810,Rutherford County Schools,385,Rutherford Co Early College Hi,,X,0.2814
810,Rutherford County Schools,386,Rutherford Opportunity Center,X,X,0.5748
810,Rutherford County Schools,388,Rutherfordton Elementary,X,X,0.4644
810,Rutherford County Schools,396,Spindale Elementary,X,X,0.6631
810,Rutherford County Schools,400,Sunshine Elementary,X,X,0.5641
820,Sampson County Schools,312,Roseboro Elementary School,X,X,0.7947
820,Sampson County Schools,320,Clement Elementary,X,X,0.534
820,Sampson County Schools,324,Sampson Early College High School,X, ,0.4116
820,Sampson County Schools,340,Hargrove Elementary,X,X,0.69
820,Sampson County Schools,346,Hobbton Elementary,X,X,0.6226
820,Sampson County Schools,347,Hobbton Middle,X,X,0.5929
820,Sampson County Schools,348,Hobbton High,X,X,0.5262
820,Sampson County Schools,349,Lakewood High,X,X,0.6188
820,Sampson County Schools,350,Midway Elementary,X,X,0.464
820,Sampson County Schools,352,Midway High,,X,0.3738
820,Sampson County Schools,354,Midway Middle,X,X,0.4393
820,Sampson County Schools,364,Plain View Elementary,X,X,0.4093
820,Sampson County Schools,370,Union Middle,X,X,0.7266
820,Sampson County Schools,372,Roseboro-Salemburg Middle,X,X,0.6467
820,Sampson County Schools,376,Salemburg Elementary,X,X,0.7055
820,Sampson County Schools,384,Union Elementary,X,X,0.7535
820,Sampson County Schools,385,Union Intermediate School,X,X,0.7379
820,Sampson County Schools,388,Union High,X,X,0.6498
821,Clinton City Schools,304,Butler Avenue Elementary,X,X,0.6653
821,Clinton City Schools,308,Clinton High,X,X,0.5115
821,Clinton City Schools,316,Langdon C Kerr Elem,X,X,0.7113
821,Clinton City Schools,320,Sampson Middle,X,X,0.588
821,Clinton City Schools,330,Sunset Avenue Elementary School,X,X,0.6379
830,Scotland County Schools,304,Carver Middle,X,X,0.6753
830,Scotland County Schools,312,Covington Street Elementary,X,X,0.7616
830,Scotland County Schools,316,Shaw Academy,X,X,0.8776
830,Scotland County Schools,320,I E Johnson Elementary,X,X,0.9048
830,Scotland County Schools,328,Laurel Hill Elementary,X,X,0.6766
830,Scotland County Schools,336,North Laurinburg Elementary,X,X,0.9317
830,Scotland County Schools,343,Scotland County High School,X,X,0.6679
830,Scotland County Schools,348,Scotland Early College High School,X,X,0.4167
830,Scotland County Schools,349,Spring Hill Middle,X,X,0.6611
830,Scotland County Schools,356,South Scotland Elementary,X,X,0.6548
830,Scotland County Schools,360,Wagram Primary,X,X,0.78
830,Scotland County Schools,364,Sycamore Lane Elementary,X,X,0.7729
840,Stanly County Schools,302,Albemarle High,X, ,0.4629
840,Stanly County Schools,303,Albemarle Middle,X, ,0.5617
840,Stanly County Schools,304,Aquadale Elementary,, ,0.3678
840,Stanly County Schools,308,Badin Elementary,X, ,0.4042
840,Stanly County Schools,310,Central Elementary,X,X,0.6006
840,Stanly County Schools,312,Endy Elementary,, ,0.3472
840,Stanly County Schools,316,East Albemarle Elementary,X,X,0.6648
840,Stanly County Schools,320,Locust Elementary,, ,0.221
840,Stanly County Schools,324,Millingport Elementary,, ,0.3534
840,Stanly County Schools,328,North Stanly Middle School,, ,0.2857
840,Stanly County Schools,332,North Stanly High,, ,0.1948
840,Stanly County Schools,336,Norwood Elementary,, ,0.3995
840,Stanly County Schools,344,Richfield Elementary,, ,0.2825
840,Stanly County Schools,350,West Stanly Middle School,, ,0.2179
840,Stanly County Schools,356,South Stanly High,, ,0.2584
840,Stanly County Schools,358,South Stanly Middle,, ,0.3632
840,Stanly County Schools,360,Stanfield Elementary,, ,0.3059
840,Stanly County Schools,361,Stanly Early College,, ,0.2189
840,Stanly County Schools,368,West Stanly High,, ,0.1653
840,Stanly County Schools,370,Stanly Academy,X, ,0.7059
850,Stokes County Schools,304,Chestnut Grove Middle,, ,0.3082
850,Stokes County Schools,312,Germanton Elementary,X, ,0.4286
850,Stokes County Schools,314,Mount Olive Elementary,, ,0.274
850,Stokes County Schools,316,King Elementary,X, ,0.4447
850,Stokes County Schools,320,Lawsonville Elementary,, ,0.339
850,Stokes County Schools,324,Meadowbrook School,X, ,0.6235
850,Stokes County Schools,328,Nancy Reynolds Elementary,X, ,0.4706
850,Stokes County Schools,332,North Stokes High,, ,0.2688
850,Stokes County Schools,336,Pine Hall Elementary,X, ,0.4785
850,Stokes County Schools,338,Piney Grove Middle,, ,0.3029
850,Stokes County Schools,340,Pinnacle Elementary,X, ,0.4632
850,Stokes County Schools,342,Popular Springs Elementary,, ,0.3398
850,Stokes County Schools,348,Sandy Ridge  Elem,, ,0.3956
850,Stokes County Schools,350,Southeastern Stokes Middle,, ,0.3682
850,Stokes County Schools,352,South Stokes High,, ,0.2349
850,Stokes County Schools,354,London Elementary,X, ,0.4829
850,Stokes County Schools,356,Walnut Cove Elementary,X, ,0.5248
850,Stokes County Schools,358,West Stokes High,, ,0.22
850,Stokes County Schools,360,Stokes Early College,, ,0.1953
860,Surry County Schools,302,Cedar Ridge Elementary,X, ,0.5422
860,Surry County Schools,306,Central Middle,, ,0.3886
860,Surry County Schools,308,Copeland Elementary,X, ,0.5122
860,Surry County Schools,312,Dobson Elementary,, ,0.3792
860,Surry County Schools,316,East Surry High,, ,0.2211
860,Surry County Schools,320,Flat Rock Elementary,X,X,0.6008
860,Surry County Schools,324,Franklin Elementary,X, ,0.5116
860,Surry County Schools,326,J Sam Gentry Middle,, ,0.3277
860,Surry County Schools,330,Meadowview Middle,X, ,0.4673
860,Surry County Schools,332,Mountain Park Elementary,X, ,0.5087
860,Surry County Schools,336,North Surry High,, ,0.3291
860,Surry County Schools,339,Pilot Mountain Elementary,, ,0.3176
860,Surry County Schools,340,Pilot Mountain Middle,, ,0.3256
860,Surry County Schools,344,Rockford Elementary,X, ,0.4558
860,Surry County Schools,348,Shoals Elementary,, ,0.3163
860,Surry County Schools,352,Surry Central High,, ,0.3432
860,Surry County Schools,354,Surry Early College High School of Design,, ,0.3315
860,Surry County Schools,356,Westfield Elementary,X, ,0.5207
860,Surry County Schools,360,White Plains Elementary,, ,0.3323
861,Elkin City Schools,304,Elkin Elementary,, ,0.396
861,Elkin City Schools,308,Elkin High,, ,0.3056
861,Elkin City Schools,312,Elkin Middle,, ,0.3373
862,Mount Airy City Schools,308,Bruce H Tharrington Elem,, ,0.2944
862,Mount Airy City Schools,310,Jones Intermediate,X, ,0.4223
862,Mount Airy City Schools,312,Mount Airy High,, ,0.2346
862,Mount Airy City Schools,316,Mount Airy Middle - Passport to Understanding,, ,0.3277
870,Swain County Schools,314,Swain County High,, ,0.2758
870,Swain County Schools,318,Swain County Middle,, ,0.3432
870,Swain County Schools,320,Swain Co East Elementary,X, ,0.4019
870,Swain County Schools,324,Swain Co West Elementary,,X,0.3645
880,Transylvania County Schools,304,Brevard Elementary,X, ,0.4555
880,Transylvania County Schools,308,Brevard High,, ,0.2475
880,Transylvania County Schools,312,Brevard Middle,X, ,0.4091
880,Transylvania County Schools,318,Pisgah Forest Elementary,X, ,0.4014
880,Transylvania County Schools,320,Davidson River School,X,X,0.8182
880,Transylvania County Schools,324,Rosman Elementary,X, ,0.5305
880,Transylvania County Schools,328,Rosman High,, ,0.3119
880,Transylvania County Schools,330,Rosman Middle,X, ,0.4653
880,Transylvania County Schools,336,T C Henderson Elementary,X, ,0.5612
890,Tyrrell County Schools,304,Columbia High,, ,0.3801
890,Tyrrell County Schools,306,Columbia Middle,X, ,0.4098
890,Tyrrell County Schools,308,Tyrrell Elementary,X, ,0.483
900,Union County Public Schools,270,Walter Bickett Education Center,X,X,0.7467
900,Union County Public Schools,302,Antioch Elementary,, ,0.0411
900,Union County Public Schools,303,Rea View Elementary,, ,0.0106
900,Union County Public Schools,304,Benton Heights Elementary,X, ,0.5491
900,Union County Public Schools,305,New Town Elementary,, ,0.0431
900,Union County Public Schools,306,East Elementary,X,X,0.761
900,Union County Public Schools,307,Rocky River Elementary,X, ,0.42
900,Union County Public Schools,308,East Union Middle,X, ,0.509
900,Union County Public Schools,310,Cuthbertson Middle School,, ,0.0288
900,Union County Public Schools,311,Cuthbertson High School,, ,0.0478
900,Union County Public Schools,312,Fairview Elementary,, ,0.1893
900,Union County Public Schools,314,Monroe Middle,X, ,0.5649
900,Union County Public Schools,316,Forest Hills High,X, ,0.419
900,Union County Public Schools,318,Hemby Bridge Elementary,, ,0.2126
900,Union County Public Schools,320,Indian Trail Elementary,, ,0.2199
900,Union County Public Schools,328,Kensington Elementary,, ,0.0469
900,Union County Public Schools,332,Marshville Elementary,X, ,0.5934
900,Union County Public Schools,334,Marvin Elementary,, ,0.0206
900,Union County Public Schools,336,Monroe High,X, ,0.4858
900,Union County Public Schools,340,New Salem Elementary,, ,0.2839
900,Union County Public Schools,341,Porter Ridge Elementary,, ,0.2585
900,Union County Public Schools,342,Porter Ridge High School,, ,0.1348
900,Union County Public Schools,343,Porter Ridge Middle School,, ,0.1825
900,Union County Public Schools,344,Parkwood High,, ,0.1961
900,Union County Public Schools,346,Parkwood Middle,, ,0.241
900,Union County Public Schools,347,Poplin Elementary,, ,0.1471
900,Union County Public Schools,348,Piedmont High,, ,0.1142
900,Union County Public Schools,350,Piedmont Middle,, ,0.1794
900,Union County Public Schools,351,Rock Rest Elementary,X, ,0.661
900,Union County Public Schools,352,Prospect Elementary,, ,0.3573
900,Union County Public Schools,353,Sandy Ridge Elementary School,, ,0.0233
900,Union County Public Schools,354,Sardis Elementary,, ,0.3642
900,Union County Public Schools,356,Shiloh Elementary,, ,0.2684
900,Union County Public Schools,358,Stallings Elementary School,, ,0.2196
900,Union County Public Schools,360,Sun Valley High,, ,0.1288
900,Union County Public Schools,362,Sun Valley Middle,, ,0.1623
900,Union County Public Schools,363,Sun Valley Elementary Schools,, ,0.1405
900,Union County Public Schools,364,Union Elementary,X, ,0.4206
900,Union County Public Schools,365,South Providence,X, ,0.7054
900,Union County Public Schools,366,Central Academy,, ,0.1081
900,Union County Public Schools,367,Union County Early College,, ,0.1667
900,Union County Public Schools,368,Unionville Elementary,, ,0.2078
900,Union County Public Schools,370,Walter Bickett Elementary,X,X,0.6476
900,Union County Public Schools,372,Waxhaw Elementary,, ,0.2551
900,Union County Public Schools,376,Weddington Elementary,, ,0.0353
900,Union County Public Schools,377,Weddington High,, ,0.0385
900,Union County Public Schools,378,Weddington Middle,, ,0.0325
900,Union County Public Schools,380,Wesley Chapel Elementary,, ,0.0768
900,Union County Public Schools,384,Western Union Elementary,, ,0.2356
900,Union County Public Schools,388,Wingate Elementary,X, ,0.5765
900,Union County Public Schools,391,Marvin Ridge Middle,, ,0.0143
900,Union County Public Schools,392,Wolfe School,, ,0.2683
900,Union County Public Schools,393,Marvin Ridge High School,, ,0.0122
910,Vance County Schools,304,Aycock Elementary,X,X,0.6183
910,Vance County Schools,308,Carver Elementary,X,X,0.6748
910,Vance County Schools,311,Clarke Elementary,X,X,0.7326
910,Vance County Schools,314,Dabney Elementary,X,X,0.6709
910,Vance County Schools,316,Eaton-Johnson Middle,X,X,0.6884
910,Vance County Schools,320,Henderson Middle,X,X,0.7105
910,Vance County Schools,340,New Hope Elementary,X,X,0.7214
910,Vance County Schools,346,E O Young Jr Elementary,X,X,0.6945
910,Vance County Schools,356,Pinkston Street Elementary,X,X,0.7673
910,Vance County Schools,360,E M Rollins Elementary,X,X,0.7485
910,Vance County Schools,364,Southern Vance High,X,X,0.5263
910,Vance County Schools,368,Western Vance High,X,X,0.7677
910,Vance County Schools,370,Northern Vance High,X,X,0.4851
910,Vance County Schools,376,L B Yancey Elementary,X,X,0.7678
910,Vance County Schools,380,Zeb Vance Elementary,X,X,0.5988
910,Vance County Schools,382,Vance County Early College High School,,X,0.2114
